"","iso_ref","gene_ref","isoform_id","condition_1","condition_2","dIF","pvalue","padj","IF1","IF2"
"67915","isoComp_00055049","geneComp_00018008","ENST00000545725.6","UT","TT",0.109666666666667,1.24743749180917e-05,0.0028768750823759,0,0.109666666666667
"87553","isoComp_00097055","geneComp_00026831","ENST00000484650.1","UT","TT",-0.108333333333333,2.82264218770914e-05,0.00570437122560059,0.177333333333333,0.069
"73694","isoComp_00034798","geneComp_00014813","ENST00000612558.4","UT","TT",-0.107666666666667,1.10392297322078e-17,5.91546865697179e-14,0.109333333333333,0.00166666666666667
"39287","isoComp_00047002","geneComp_00016774","ENST00000519811.5","UT","TT",0.107,2.50085059105919e-06,0.000796085511645768,0,0.107
"33119","isoComp_00061502","geneComp_00019243","ENST00000671824.1","UT","TT",-0.107,1.91811533358839e-07,0.000102182827151209,0.107,0
"37229","isoComp_00109716","geneComp_00029104","ENST00000518243.5","UT","TT",0.106333333333333,8.02469945313371e-05,0.0121029473738852,0.0143333333333333,0.120666666666667
"68025","isoComp_00053336","geneComp_00017752","ENST00000243878.9","UT","TT",-0.104666666666667,9.82183591961124e-05,0.0140680812096369,0.620333333333333,0.515666666666667
"48454","isoComp_00108034","geneComp_00028814","ENST00000532391.1","UT","TT",-0.104333333333333,8.59775372453413e-06,0.0021576335352346,0.119666666666667,0.0153333333333333
"24616","isoComp_00013422","geneComp_00008311","ENST00000314351.9","UT","TT",-0.103666666666667,0.000324904032193827,0.035488558413344,0.110666666666667,0.007
"37228","isoComp_00109715","geneComp_00029104","ENST00000221138.9","UT","TT",-0.102666666666667,1.36086559730334e-43,1.23969412451945e-38,0.933333333333333,0.830666666666667
"74247","isoComp_00092984","geneComp_00026209","ENST00000581612.1","UT","TT",0.102333333333333,0.00034041547621209,0.0368295584572643,0.013,0.115333333333333
"84508","isoComp_00131785","geneComp_00034147","ENST00000491381.6","UT","TT",0.102,8.39955692716193e-05,0.0124823170935847,0,0.102
"24142","isoComp_00049001","geneComp_00017054","ENST00000648817.1","UT","TT",-0.101333333333333,0.000196793311363246,0.0241930951308317,0.246333333333333,0.145
"12168","isoComp_00151707","geneComp_00037364","ENST00000392796.7","UT","TT",-0.100333333333333,0.000171530754444218,0.0215825491807328,0.100333333333333,0
"24143","isoComp_00048991","geneComp_00017054","ENST00000382021.2","UT","TT",0.0936666666666667,5.88167127949504e-05,0.00956779869423,0.0713333333333333,0.165
"39289","isoComp_00047000","geneComp_00016774","ENST00000518668.5","UT","TT",0.0916666666666667,0.000275856371392774,0.0313725493238403,0.00666666666666667,0.0983333333333333
"45275","isoComp_00092575","geneComp_00026134","ENST00000650696.1","UT","TT",-0.0743333333333333,7.94863194084512e-06,0.0020339566721439,0.0763333333333333,0.002
"51043","isoComp_00134517","geneComp_00034580","ENST00000227495.10","UT","TT",0.0396666666666667,4.49086909753361e-05,0.00793685467929231,0,0.0396666666666667
"51102","isoComp_00110240","geneComp_00029169","ENST00000527581.5","UT","TT",0.0333333333333333,0.000222073098783118,0.0266886161038878,0.00233333333333333,0.0356666666666667
"78104","isoComp_00049314","geneComp_00017105","ENST00000590619.1","UT","TT",-0.0276666666666667,5.40474205865917e-10,7.24044680258258e-07,0.0286666666666667,0.001
