"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"139189",1010.83857166612,-0.49649293947578,0.128019116811641,-3.87827186939812,0.000105201114127043,0.0241869346315125,"DGKK"
"23768",3097.92115979639,-0.490487879040578,0.105411657234842,-4.65307056076201,3.2702827699759e-06,0.00156136125663119,"FLRT2"
"6469",7301.58759620995,-0.483933646932683,0.0758054621358703,-6.38388888211383,1.72646387477191e-10,2.85070575977111e-07,"SHH"
"79834",1768.38229281597,0.483929329882678,0.114048404870722,4.24319244474511,2.20362307470254e-05,0.00726985377136899,"PEAK1"
"8224",2068.05524558699,-0.4740314708413,0.116299545897613,-4.07595289545349,4.58262956110927e-05,0.0126112576846102,"SYN3"
"2915",1820.06847842072,-0.473950678477552,0.113108003038135,-4.19024883957817,2.78648698916267e-05,0.00870187825628348,"GRM5"
"8543",1073.71386819724,0.473781767138495,0.115007115209937,4.11958656882785,3.79552806473829e-05,0.0109425676571177,"LMO4"
"57507",1262.88324326781,0.466285304120417,0.106208579795655,4.39027906236528,1.13205285079935e-05,0.0041122951858137,"ZNF608"
"9590",3500.57784765099,0.459830084073619,0.0878872197734297,5.23204722209948,1.67642907645373e-07,0.000126870755481788,"AKAP12"
"10194",1296.76560318827,-0.459394816240723,0.115127893378347,-3.99029985488404,6.59898146480573e-05,0.0157706974138508,"TSHZ1"
"22987",2529.16930797854,-0.437403573372189,0.114484002644402,-3.82065234678077,0.000133099158618659,0.0284725675936029,"SV2C"
"114915",1810.37911669343,-0.38966824522279,0.0930662636718507,-4.18699784270646,2.82668511325621e-05,0.00870187825628348,"EPB41L4A-AS1"
"10178",2418.02378662341,-0.384408287277697,0.100534625394146,-3.82364071851487,0.000131495487259467,0.0284725675936029,"TENM1"
"4978",4278.95460956311,-0.382834352523458,0.0802799208716498,-4.7687435210048,1.85378490590345e-06,0.00102031197714922,"OPCML"
"114879",2404.21510956009,-0.381176218638528,0.0868217210919027,-4.3903324403699,1.13177498435509e-05,0.0041122951858137,"OSBPL5"
"2899",13031.5883128026,-0.362808066958906,0.0776383363173591,-4.67305308392841,2.96755027019323e-06,0.00145674636641945,"GRIK3"
"7547",2067.21270078376,-0.360798343824529,0.0948967286803829,-3.8020103415758,0.000143526734758898,0.029964092912941,"ZIC3"
"9805",5988.80389789424,0.350429673737047,0.0958874229639403,3.65459476232697,0.000257588511217243,0.049248211886724,"SCRN1"
"6529",3706.2094711877,-0.346918776768418,0.0751868872936622,-4.61408616922037,3.94828605739089e-06,0.00179281799150977,"SLC6A1"
"57468",3153.2861083356,-0.345477628441534,0.092422721715808,-3.7380161720821,0.000185478018709678,0.0370201896024602,"SLC12A5"
"81563",3198.81770492212,0.343938188225918,0.0838738424301761,4.10066092431907,4.11971831539722e-05,0.0115117605788553,"C1orf21"
"23284",6345.29590536227,0.337359485176475,0.0680025818912648,4.96098053623769,7.01382204501921e-07,0.000454971606441728,"ADGRL3"
"6091",9871.51156549896,0.336497274665875,0.0730142971218871,4.60864909928723,4.05293682013566e-06,0.0017954510113201,"ROBO1"
"55083",7464.3561847918,-0.329338725017602,0.071662020599549,-4.59572200535572,4.31253350043173e-06,0.00186496538019861,"KIF26B"
"5579",4539.97946505846,-0.305200842334956,0.0760120496960706,-4.01516395828401,5.94044835683804e-05,0.0145805896628715,"PRKCB"
"4897",12397.4009997821,-0.302806961082656,0.0701342701910603,-4.31753207465833,1.57783485665353e-05,0.00540721028328264,"NRCAM"
"57060",6551.43090031987,-0.265951738544615,0.0672196944851435,-3.9564556277981,7.60700100955748e-05,0.0179436310826743,"PCBP4"
"53844",116015.686593734,-0.264882100753818,0.0563717187680215,-4.69884733945845,2.61633924542944e-06,0.00135773056327814,"COPG2IT1"
