"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"91694",1671.53366345366,0.371894919041237,0.0968734254244235,3.83897769085675,0.000123547654497637,0.00445933763166316,"LONRF1"
"91526",1808.87915855312,-0.369829996688508,0.106273672807967,-3.47997756092215,0.000501455779929356,0.0150522015574033,"ANKRD44"
"79813",2729.33695453017,-0.369519774976297,0.0786827793586322,-4.69632336310902,2.64886090466523e-06,0.00013059328203168,"EHMT1"
"359948",1688.24154728306,0.369296365097995,0.104712972352467,3.52674894811439,0.000420695460439867,0.0129585948983659,"IRF2BP2"
"114088",1247.02010605523,-0.368796160864007,0.101945097909049,-3.61759582783503,0.000297352252485134,0.00966531723087039,"TRIM9"
"375790",5044.51326066812,0.368336104396388,0.0690960926197922,5.33078051783901,9.77915499994521e-08,6.05621353505379e-06,"AGRN"
"1600",2943.89366384878,-0.367451661120674,0.0870202393049612,-4.22259998427429,2.41500209522902e-05,0.00101246524894993,"DAB1"
"5567",19480.9916878116,-0.367337349500355,0.0696247744548254,-5.27595747888123,1.32064710168022e-07,8.12174959744109e-06,"PRKACB"
"5502",963.57561550335,-0.364378726899609,0.115548245851228,-3.15347692399205,0.00161337983518,0.0406221884321356,"PPP1R1A"
"6585",6686.4090098095,-0.364265207988531,0.070178709431937,-5.1905372859815,2.09688125604065e-07,1.25033628949721e-05,"SLIT1"
"9427",3201.98002807699,0.364075512873118,0.105792490327062,3.44141168950238,0.000578687332912348,0.0168719654556351,"ECEL1"
"81502",1693.75237088275,0.362706196340531,0.0918592079325742,3.94850123905664,7.86420090779815e-05,0.00297860828374758,"HM13"
"286205",1621.01357655827,-0.360692112408453,0.116096785020053,-3.10682257347739,0.00189109862799296,0.0465521489317653,"SCAI"
"57826",1664.03502243241,-0.359328073734483,0.101611905250968,-3.53627926616462,0.000405805465814695,0.0125657306519814,"RAP2C"
"23328",1582.839222035,-0.358560551226039,0.110401140331725,-3.24779753314743,0.00116301996469795,0.030821775340719,"SASH1"
"3275",4761.57383266959,0.358276511521336,0.068465862313768,5.23292191777871,1.6685123443807e-07,1.01200147348177e-05,"PRMT2"
"3725",2009.56833349791,0.358010048690154,0.105816020412979,3.38332558050199,0.000716136796965665,0.0204197325790694,"JUN"
"23022",982.44704887433,0.356073318672919,0.11124759908178,3.20072812008432,0.0013708081126194,0.0354242506408967,"PALLD"
"4645",1920.08397273046,-0.353980418577568,0.109308262559372,-3.23836835651193,0.00120215485759006,0.0317160437017408,"MYO5B"
"5122",1049.5415000319,-0.351755607559658,0.110248326651962,-3.19057547848414,0.00141989746754576,0.0364791707455353,"PCSK1"
"80274",1844.96458392921,-0.351030092396664,0.0914319419827625,-3.83925009995788,0.000123410669528909,0.00445933763166316,"SCUBE1"
"3728",2356.14531748418,-0.350304218189222,0.0829754094470409,-4.22178354435002,2.4237680985948e-05,0.00101373239194782,"JUP"
"23379",2198.52104936413,0.34997235348288,0.0885386868390174,3.95276196177617,7.72542798633041e-05,0.00293233987008025,"ICE1"
"23426",1269.59788194907,-0.349747403623525,0.108352436733052,-3.2278683725886,0.00124716347173973,0.0326593995195937,"GRIP1"
"3303",1739.32564064881,-0.345749756671307,0.0927482179004192,-3.72783180634832,0.00019313419625504,0.0066062375269408,"HSPA1A"
"23345",3224.57762003941,0.342645468180295,0.0940259964933738,3.64415673280784,0.000268269912089915,0.00881743752027374,"SYNE1"
"85455",2152.7425319505,-0.340735634921542,0.0941513054178656,-3.61902188619985,0.000295718630365456,0.00964775198881757,"DISP2"
"4704",1706.40350891454,0.339074789083311,0.097827440603914,3.46604988324457,0.000528165277980059,0.0156937999265119,"NDUFA9"
"5962",1701.95469865659,0.338443784579772,0.103932909911297,3.25636783256257,0.0011284745435114,0.0301324897019308,"RDX"
"112885",4326.53004434096,0.337816124877143,0.0713991248425923,4.73137626857329,2.23002728023375e-06,0.00011277931660781,"PHF21B"
"55353",2822.0942371859,0.337298190941665,0.0784486277546763,4.29960600453663,1.71102020633437e-05,0.000736573332726869,"LAPTM4B"
"5685",2307.82506699748,0.335855510373065,0.0931331367073428,3.60618703768608,0.000310729208369196,0.0100630651884703,"PSMA4"
"200081",1973.26146500208,0.33491007150694,0.0865541127467891,3.86937212893288,0.000109115990788292,0.003987364880773,"TXLNA"
"55083",6822.26567423987,-0.334471301511873,0.0858522231770499,-3.89589563478286,9.78365139340642e-05,0.00362015612355604,"KIF26B"
"5579",3992.63630078945,-0.333839294557886,0.0754960160752699,-4.42194584446743,9.78159766089374e-06,0.000441547822799935,"PRKCB"
"114786",4108.37522446256,0.330152795692354,0.0930842921845693,3.5468153427833,0.000389917786934088,0.012170888434698,"XKR4"
"64375",2588.64636332884,0.329665423488174,0.0801095361723873,4.11518327579339,3.86871891222946e-05,0.00157333845163249,"IKZF4"
"284716",1810.04195914209,-0.327272319422204,0.0972695897186088,-3.36459031408449,0.000766573912368936,0.0217524590889256,"RIMKLA"
"55959",4876.21508495326,-0.325618579341736,0.0699434511580291,-4.65545485603846,3.23266234880342e-06,0.000157180414480387,"SULF2"
"5464",2233.9929507449,0.323172135950248,0.0846473904420642,3.81786295197651,0.000134612664130419,0.00481929720466915,"PPA1"
"5793",4192.40754845291,0.323003495665165,0.0863675424063219,3.73987132973604,0.000184114477314296,0.00634691508710414,"PTPRG"
"1002",4181.80921540193,-0.322876106694246,0.0778137890285289,-4.1493430756324,3.33430771254035e-05,0.00137501240949386,"CDH4"
"7547",1930.37550430226,-0.322210856271881,0.101597628953162,-3.17144070773959,0.00151684829614243,0.0384108643140801,"ZIC3"
"1947",1530.93665917912,-0.320777215327311,0.095552414634399,-3.35708120568866,0.000787699739956303,0.0221736848647987,"EFNB1"
"83851",2450.27444018396,-0.320691700380499,0.0865367636149408,-3.70584347026737,0.000210688395348478,0.00712385091551847,"SYT16"
"9590",3039.91372816752,0.320062388189812,0.0792504557373706,4.03861889766883,5.37668381747229e-05,0.00211826940576754,"AKAP12"
"9445",3698.1686501439,0.315855154284554,0.0963783753123599,3.27724090866727,0.00104826887408866,0.0284932702354844,"ITM2B"
"23518",2212.49889793565,-0.315793890422064,0.094949158308417,-3.32592616983809,0.00088125267737824,0.0244946610326393,"R3HDM1"
"22903",3178.32036852672,-0.31552362486657,0.0880809954941798,-3.58219866948959,0.00034071451796457,0.0108548939387629,"BTBD3"
"115827",10741.1343131105,0.315063244838893,0.0644740031738198,4.88667105080311,1.02555229611487e-06,5.45210783928538e-05,"RAB3C"
"6714",2570.64080375872,-0.314652083082134,0.0805100309525014,-3.9082345312694,9.29730311543932e-05,0.00346928964032778,"SRC"
"7332",2939.5874899452,0.312661654611546,0.0875283682475533,3.57211794154846,0.000354105862628241,0.011180623390677,"UBE2L3"
"143686",8134.5860694827,-0.312018003762404,0.070775191328593,-4.40857873931808,1.04051191238851e-05,0.00046493760135841,"SESN3"
"1271",1570.36150818698,-0.31136561762421,0.0964530515046389,-3.22815725129479,0.00124590464236513,0.0326593995195937,"CNTFR"
"84131",1550.17440474657,0.310530247866803,0.0959851465469781,3.23519064186478,0.00121561535696845,0.0319755753360554,"CEP78"
"4747",7780.80400960874,-0.309808992154933,0.0785981987028045,-3.94168056352517,8.09126895755636e-05,0.00305804918845545,"NEFL"
"1759",7343.78812849541,-0.308363073677765,0.0674045085226988,-4.57481376893242,4.76643775625677e-06,0.000224940177534578,"DNM1"
"51477",1482.7823042054,-0.307444244163131,0.0969281597964938,-3.17187744829395,0.00151456906677878,0.0384108643140801,"ISYNA1"
"9537",4259.109781741,-0.305454864114453,0.0818655857203992,-3.73117545579766,0.00019058842377424,0.00653181685362203,"TP53I11"
